This file contains the monthly mean baseline (background) methane (CH4) concentration,,,,,,,
"measured at the Kennaook / Cape Grim Baseline Air Pollution Station (KCGBAPS), ",,,,,,,
"located near the north-west tip of Tasmania, Australia.",,,,,,,
"KCGBAPS is funded and managed by the Australian Bureau of Meteorology, and",,,,,,,
the scientific program is jointly supervised with CSIRO Oceans & Atmosphere.,,,,,,,
Please acknowledge these two institutions if these data are used in publications or presentations.,,,,,,,
,,,,,,,
For more information on Kennaook / Cape Grim please see:,,,,,,,
http://www.csiro.au/greenhouse-gases/,,,,,,,
https://www.csiro.au/en/Research/OandA/Areas/Assessing-our-climate/Greenhouse-gas-data,,,,,,,
http://www.bom.gov.au/inside/cgbaps/,,,,,,,
,,,,,,,
The CH4 units are parts per billion in dry air (ppb).,,,,,,,
,,,,,,,
The most recent year of data is provided in this file on,,,,,,,
a provisional basis only. These data may be subject to further revision. ,,,,,,,
CSIRO & the Bureau make every effort to produce the most accurate and ,,,,,,,
"precise measurements possible. However, they reserve the right to make",,,,,,,
corrections to the data based on recalibration of standard gases,,,,,,,
or for other reasons deemed scientifically justified.,,,,,,,
Please see the full terms & conditions at the end of this file.,,,,,,,
,,,,,,,
Release Date: September 2024,,,,,,,
 ,,,,,,,
YYYY,MM,DD,DATE,CH4(ppb),SD(ppb),GR(ppm/yr),Source
1978,4,26,1978.3178,1479,0.7,NaN,Kennaook / Cape Grim air archive
1978,7,7,1978.5151,1497.1,0.7,NaN,Kennaook / Cape Grim air archive
1979,2,6,1979.1014,1495.1,1.8,NaN,Kennaook / Cape Grim air archive
1980,9,3,1980.6749,1540.1,0.4,NaN,Kennaook / Cape Grim air archive
1984,5,23,1984.3934,1590.9,0.5,NaN,Kennaook / Cape Grim air archive
1984,8,15,1984.620219,1610.93,0.1757,NaN,flask
1984,9,15,1984.704918,1608.35,3.0646,NaN,flask
1984,10,15,1984.786885,1605.2,2.4326,NaN,flask
1984,11,15,1984.871585,1602.31,2.2036,NaN,flask
1984,12,15,1984.953552,1594.71,2.8136,NaN,flask
1985,1,15,1985.038356,1586.63,2.2269,NaN,flask
1985,2,15,1985.123288,1582,3.1811,7.15198,flask
1985,3,15,1985.2,1582.59,2.7743,11.188,flask
1985,4,15,1985.284932,1590.09,2.9692,14.453,flask
1985,5,15,1985.367123,1598.09,1.9096,13.115,flask
1985,6,15,1985.452055,1602.56,3.2674,11.371,flask
1985,7,15,1985.534247,1610.46,4.3519,13.531,flask
1985,8,15,1985.619178,1618.08,3.6163,17.0581,flask
1985,9,15,1985.70411,1619.54,1.8852,17.21,flask
1985,10,15,1985.786301,1619.66,2.9791,15.314,flask
1985,11,15,1985.871233,1615.43,3.2347,14.807,flask
1985,12,15,1985.953425,1606.08,4.8299,16.041,flask
1986,1,15,1986.038356,1600.16,1.7567,15.655,flask
1986,2,15,1986.123288,1599.06,2.4988,13.92,flask
1986,3,15,1986.2,1599.8,2.6564,13.902,flask
1986,4,15,1986.284932,1605.4,2.8241,13.172,flask
1986,5,15,1986.367123,1612.9,2.7578,14.204,flask
1986,6,15,1986.452055,1618.6,2.2353,16.875,flask
1986,7,15,1986.534247,1626.11,3.2649,15.073,flask
1986,8,15,1986.619178,1632,1.4855,12.4139,flask
1986,9,15,1986.70411,1633.44,1.5619,12.781,flask
1986,10,15,1986.786301,1632.83,1.5633,14.8241,flask
1986,11,15,1986.871233,1629.63,2.3111,16.193,flask
1986,12,15,1986.953425,1622.95,3.5335,14.64,flask
1987,1,15,1987.038356,1615.23,2.484,13.3101,flask
1987,2,15,1987.123288,1611.47,1.4852,13.411,flask
1987,3,15,1987.2,1612.58,1.9006,13.109,flask
1987,4,15,1987.284932,1620.23,3.0178,13.736,flask
1987,5,15,1987.367123,1629.09,4.0422,14.2639,flask
1987,6,15,1987.452055,1633.24,2.3904,14.4821,flask
1987,7,15,1987.534247,1639.43,3.163,14.5179,flask
1987,8,15,1987.619178,1645.41,1.8158,10.993,flask
1987,9,15,1987.70411,1646.55,1.5418,9.96301,flask
1987,10,15,1987.786301,1646.56,1.4234,9.96692,flask
1987,11,15,1987.871233,1643.89,3.9123,7.95801,flask
1987,12,15,1987.953425,1637.44,2.8662,9.66699,flask
1988,1,15,1988.038251,1629.75,3.1082,10.609,flask
1988,2,15,1988.122951,1622.46,2.4824,9.70898,flask
1988,3,15,1988.202186,1622.54,3.407,11.421,flask
1988,4,15,1988.286885,1630.19,4.7168,11.5481,flask
1988,5,15,1988.368852,1637.05,2.5915,8.16711,flask
1988,6,15,1988.453552,1642.91,2.705,6.26099,flask
1988,7,15,1988.535519,1650.03,2.1168,11.824,flask
1988,8,15,1988.620219,1655.12,2.3406,20.239,flask
1988,9,15,1988.704918,1657.97,2.0736,17.8931,flask
1988,10,15,1988.786885,1658.11,1.9095,11.938,flask
1988,11,15,1988.871585,1652.06,3.9363,12.8831,flask
1988,12,15,1988.953552,1643.7,2.5892,14.387,flask
1989,1,15,1989.038356,1641.57,2.9351,13.876,flask
1989,2,15,1989.123288,1642.7,2.5427,13.417,flask
1989,3,15,1989.2,1640.44,2.1567,11.338,flask
1989,4,15,1989.284932,1642.13,2.7204,10.266,flask
1989,5,15,1989.367123,1649.94,4.0112,12.5619,flask
1989,6,15,1989.452055,1657.3,1.9473,13.1949,flask
1989,7,15,1989.534247,1663.91,2.7771,7.09802,flask
1989,8,15,1989.619178,1668.54,2.3561,1.59595,flask
1989,9,15,1989.70411,1669.31,1.9477,4.88293,flask
1989,10,15,1989.786301,1668.38,2.2305,8.84802,flask
1989,11,15,1989.871233,1664.62,2.5813,9.36694,flask
1989,12,15,1989.953425,1656.89,3.7338,8.85498,flask
1990,1,15,1990.038356,1648.67,2.51,7.20898,flask
1990,2,15,1990.123288,1644.3,1.6495,6.24792,flask
1990,3,15,1990.2,1645.32,1.6459,7.07898,flask
1990,4,15,1990.284932,1650.98,2.2538,8.13501,flask
1990,5,15,1990.367123,1659.3,2.9316,9.24011,flask
1990,6,15,1990.452055,1666.15,3.7392,8.76404,flask
1990,7,15,1990.534247,1671.12,2.0454,7.05505,flask
1990,8,15,1990.619178,1674.78,2.35,8.26306,flask
1990,9,15,1990.70411,1676.39,2.4527,9.04199,flask
1990,10,15,1990.786301,1676.51,1.428,9.14404,flask
1990,11,15,1990.871233,1673.86,2.2157,10.136,flask
1990,12,15,1990.953425,1665.66,3.5198,9.51001,flask
1991,1,15,1991.038356,1655.73,2.4475,10.053,flask
1991,2,15,1991.123288,1652.56,1.1598,10.655,flask
1991,3,15,1991.2,1654.36,1.5318,12.152,flask
1991,4,15,1991.284932,1660.12,3.5578,17.76,flask
1991,5,15,1991.367123,1669.44,4.6829,17.1499,flask
1991,6,15,1991.452055,1675.66,3.4938,14.973,flask
1991,7,15,1991.534247,1681.17,2.3762,19.1179,flask
1991,8,15,1991.619178,1685.44,2.2132,19.954,flask
1991,9,15,1991.70411,1688.54,2.174,18.51,flask
1991,10,15,1991.786301,1694.27,4.4997,16.554,flask
1991,11,15,1991.871233,1691.01,3.455,13.251,flask
1991,12,15,1991.953425,1680.63,3.274,13.6941,flask
1992,1,15,1992.038251,1674.85,2.9803,14.655,flask
1992,2,15,1992.122951,1672.51,0.3986,15.14,flask
1992,3,15,1992.202186,1672.87,1.7176,13.351,flask
1992,4,15,1992.286885,1676.68,1.6897,3.92798,flask
1992,5,15,1992.368852,1682.69,2.3343,1.47009,flask
1992,6,15,1992.453552,1689.36,2.611,5.75793,flask
1992,7,15,1992.535519,1695.83,2.5241,1.86401,flask
1992,8,15,1992.620219,1700.58,1.9737,-1.26306,flask
1992,9,15,1992.704918,1701.89,1.8506,0.469971,flask
1992,10,15,1992.786885,1698.2,2.3212,2.47998,flask
1992,11,15,1992.871585,1692.48,3.6478,3.39404,flask
1992,12,15,1992.953552,1686.39,2.6823,2.18396,flask
1993,1,15,1993.038356,1676.71,3.539,0.598022,flask
1993,2,15,1993.123288,1671.25,1.6212,0.465942,flask
1993,3,15,1993.2,1673.34,3.5003,0.568115,flask
1993,4,15,1993.284932,1679.16,2.626,2.84998,flask
1993,5,15,1993.367123,1686.08,3.158,4.17395,flask
1993,6,15,1993.452055,1691.54,1.7243,3.33203,flask
1993,7,15,1993.534247,1696.43,4.4029,4.974,flask
1993,8,15,1993.619178,1701.04,1.8017,4.83105,flask
1993,9,15,1993.70411,1702.46,0.2277,2.73108,flask
1993,10,15,1993.786301,1701.05,2.3421,2.35608,flask
1993,11,15,1993.871233,1696.66,2.1341,3.71997,flask
1993,12,15,1993.953425,1689.72,2.91,5.62793,flask
1994,1,15,1994.038356,1681.68,2.3402,6.82898,flask
1994,2,15,1994.123288,1676.08,2.4675,5.75806,flask
1994,3,15,1994.2,1676.07,2.3566,4.52393,flask
1994,4,15,1994.284932,1681.51,3.185,6.84302,flask
1994,5,15,1994.367123,1689.8,3.7517,8.09204,flask
1994,6,15,1994.452055,1697.17,3.1646,6.95007,flask
1994,7,15,1994.534247,1703.25,3.034,8.24207,flask
1994,8,15,1994.619178,1706.8,2.524,9.71301,flask
1994,9,15,1994.70411,1706.98,2.5781,8.61694,flask
1994,10,15,1994.786301,1707.9,1.2745,6.87097,flask
1994,11,15,1994.871233,1704.75,2.8147,5.51208,flask
1994,12,15,1994.953425,1696.67,3.2843,4.099,flask
1995,1,15,1995.038356,1689.93,2.5042,2.979,flask
1995,2,15,1995.123288,1685.8,1.1221,5.005,flask
1995,3,15,1995.2,1684.69,2.0406,7.849,flask
1995,4,15,1995.284932,1688.39,2.0349,5.84497,flask
1995,5,15,1995.367123,1695.32,3.2704,5.57898,flask
1995,6,15,1995.452055,1701.27,3.316,6.3479,flask
1995,7,15,1995.534247,1706.23,2.2484,3.58997,flask
1995,8,15,1995.619178,1711.81,2.0603,1.11401,flask
1995,9,15,1995.70411,1714.83,1.9075,0.139038,flask
1995,10,15,1995.786301,1713.74,2.4087,1.69202,flask
1995,11,15,1995.871233,1710.33,2.3231,3.10999,flask
1995,12,15,1995.953425,1703.02,3.4798,2.46008,flask
1996,1,15,1996.038251,1693.52,3.3778,2.83191,flask
1996,2,15,1996.122951,1686.91,2.5117,2.89905,flask
1996,3,15,1996.202186,1684.83,3.2373,1.81201,flask
1996,4,15,1996.286885,1690.08,3.1268,1.22302,flask
1996,5,15,1996.368852,1698.43,2.9792,-0.292969,flask
1996,6,15,1996.453552,1703.73,2.79,-0.642944,flask
1996,7,15,1996.535519,1709.06,2.5049,1.15002,flask
1996,8,15,1996.620219,1714.71,2.649,4.52795,flask
1996,9,15,1996.704918,1716.64,2.1601,10.282,flask
1996,10,15,1996.786885,1714.96,2.0453,10.005,flask
1996,11,15,1996.871585,1710.03,2.794,7.12402,flask
1996,12,15,1996.953552,1702.38,3.103,8.68591,flask
1997,1,15,1997.038356,1694.67,2.5254,8.67407,flask
1997,2,15,1997.123288,1691.44,1.6393,7.68591,flask
1997,3,15,1997.2,1695.11,3.0853,6.62097,flask
1997,4,15,1997.284932,1700.08,2.77,5.47205,flask
1997,5,15,1997.367123,1705.55,2.9069,5.93298,flask
1997,6,15,1997.452055,1712.41,2.0101,8.46594,flask
1997,7,15,1997.534247,1717.74,2.1141,9.73401,flask
1997,8,15,1997.619178,1722.39,1.8208,7.38599,flask
1997,9,15,1997.70411,1723.26,1.6966,2.22607,flask
1997,10,15,1997.786301,1720.44,2.1315,0.703003,flask
1997,11,15,1997.871233,1715.97,2.1118,4.06689,flask
1997,12,15,1997.953425,1710.84,2.384,5.96704,flask
1998,1,15,1998.038356,1704.4,2.6142,6.16199,flask
1998,2,15,1998.123288,1698.82,1.8386,6.62,flask
1998,3,15,1998.2,1697.34,2.265,9.37207,flask
1998,4,15,1998.284932,1700.79,3.0162,12.052,flask
1998,5,15,1998.367123,1709.62,4.1675,11.9879,flask
1998,6,15,1998.452055,1718.38,2.4109,9.76904,flask
1998,7,15,1998.534247,1723.9,3.2104,9.58594,flask
1998,8,15,1998.619178,1729.01,1.7466,10.913,flask
1998,9,15,1998.70411,1732.63,1.9235,11.9049,flask
1998,10,15,1998.786301,1732.49,1.069,13.543,flask
1998,11,15,1998.871233,1727.95,3.3952,12.7451,flask
1998,12,15,1998.953425,1720.61,3.0302,11.517,flask
1999,1,15,1999.038356,1713.99,2.0373,11.8929,flask
1999,2,15,1999.123288,1709.74,1.9462,10.026,flask
1999,3,15,1999.2,1709.24,1.9941,8.21497,flask
1999,4,15,1999.284932,1714.33,2.7077,8.76794,flask
1999,5,15,1999.367123,1722.36,3.3385,7.7821,flask
1999,6,15,1999.452055,1729.9,2.6902,5.73096,flask
1999,7,15,1999.534247,1735.79,2.6207,3.80603,flask
1999,8,15,1999.619178,1739.04,2.0932,2.17505,flask
1999,9,15,1999.70411,1740.85,1.4327,2.48999,flask
1999,10,15,1999.786301,1741.26,1.9242,3.59705,flask
1999,11,15,1999.871233,1735.74,3.1877,2.60193,flask
1999,12,15,1999.953425,1726.34,3.2653,2.12,flask
2000,1,15,2000.038251,1717.79,3.0053,2.11707,flask
2000,2,15,2000.122951,1711.91,1.9372,0.828979,flask
2000,3,15,2000.202186,1711.73,1.9411,-0.302979,flask
2000,4,15,2000.286885,1717.93,3.7818,-1.01404,flask
2000,5,15,2000.368852,1724.96,3.1225,-0.185059,flask
2000,6,15,2000.453552,1732.02,2.6626,0.369019,flask
2000,7,15,2000.535519,1737.91,2.5788,-0.875977,flask
2000,8,15,2000.620219,1739.87,1.5186,-1.37695,flask
2000,9,15,2000.704918,1740.55,1.7544,-1.17798,flask
2000,10,15,2000.786885,1740.24,1.6745,-2.55103,flask
2000,11,15,2000.871585,1735.55,3.9046,-1.80005,flask
2000,12,15,2000.953552,1726.71,3.6738,-0.797974,flask
2001,1,15,2001.038356,1716.92,2.9781,-0.784058,flask
2001,2,15,2001.123288,1710.53,1.4682,0.39502,flask
2001,3,15,2001.2,1710.55,1.9889,0.828979,flask
2001,4,15,2001.284932,1715.37,2.3038,-1.38098,flask
2001,5,15,2001.367123,1723.16,2.636,-3.52405,flask
2001,6,15,2001.452055,1731.22,3.2,-2.81897,flask
2001,7,15,2001.534247,1737.13,1.7153,-1.52698,flask
2001,8,15,2001.619178,1740.26,1.8203,0.550903,flask
2001,9,15,2001.70411,1741.38,1.7004,1.63806,flask
2001,10,15,2001.786301,1738.86,2.2914,1.849,flask
2001,11,15,2001.871233,1732.03,3.6096,1.64111,flask
2001,12,15,2001.953425,1723.89,3.9049,1.33203,flask
2002,1,15,2002.038356,1715.39,2.3588,1.41699,flask
2002,2,15,2002.123288,1711.08,1.0502,1.51001,flask
2002,3,15,2002.2,1712.19,2.5773,1.35596,flask
2002,4,15,2002.284932,1717.22,2.0635,2.83997,flask
2002,5,15,2002.367123,1724.81,2.8813,5.146,flask
2002,6,15,2002.452055,1732.55,2.958,4.63696,flask
2002,7,15,2002.534247,1738.54,2.0078,3.58997,flask
2002,8,15,2002.619178,1741.77,2.1561,1.78503,flask
2002,9,15,2002.70411,1742.73,0.7695,0.145996,flask
2002,10,15,2002.786301,1741.7,1.7363,1.16699,flask
2002,11,15,2002.871233,1737.17,2.3553,1.875,flask
2002,12,15,2002.953425,1728.53,3.3882,-0.13501,flask
2003,1,15,2003.038356,1718.98,2.6902,-1.4939,flask
